# Amorphous forsterite Mg2Sio4, Jager et al. (2003)
# http://www.astro.uni-jena.de/Laboratory/OCDB/amsilicates.html

# Wavelength [micron] - Real part - Imaginary part

3099.5292	1.5883	0.00184
3110.07182	1.5885	0.00182
3120.61444	1.58868	0.00179
3131.15705	1.58886	0.00177
3141.69967	1.58904	0.00175
3152.24228	1.58922	0.00174
3162.7849	1.5894	0.00172
3173.32752	1.58958	0.0017
3183.87013	1.58975	0.00168
3194.41275	1.58993	0.00167
3204.95537	1.59009	0.00164
3215.49798	1.59026	0.00163
3226.0406	1.59044	0.00161
3236.58321	1.5906	0.0016
3247.12583	1.59076	0.00158
3257.66845	1.59093	0.00156
3268.21106	1.59108	0.00154
3278.75368	1.59124	0.00153
3289.2963	1.5914	0.00151
3299.83891	1.59156	0.0015
3310.38153	1.59171	0.00148
3320.92415	1.59186	0.00147
3331.46676	1.59201	0.00145
3342.00938	1.59217	0.00144
3352.55199	1.59231	0.00142
3363.09461	1.59245	0.00141
3373.63723	1.5926	0.0014
3384.17984	1.59274	0.00138
3394.72246	1.59288	0.00137
3405.26508	1.59302	0.00136
3415.80769	1.59316	0.00134
3426.35031	1.5933	0.00133
3436.89293	1.59344	0.00132
3447.43554	1.59357	0.00131
3457.97816	1.59371	0.00129
3468.52077	1.59384	0.00128
3479.06339	1.59397	0.00126
3489.60601	1.5941	0.00125
3500.14862	1.59423	0.00124
3510.69124	1.59435	0.00124
3521.23386	1.59448	0.00122
3531.77647	1.59461	0.00121
3542.31909	1.59473	0.0012
3552.8617	1.59485	0.00119
3563.40432	1.59497	0.00118
3573.94694	1.5951	0.00116
3584.48955	1.59521	0.00115
3595.03217	1.59533	0.00114
3605.57479	1.59545	0.00114
3616.1174	1.59557	0.00113
3626.66002	1.59568	0.00112
3637.20264	1.5958	0.0011
3647.74525	1.59591	0.00109
3658.28787	1.59602	0.00108
3668.83048	1.59613	0.00107
3679.3731	1.59624	0.00106
3689.91572	1.59635	0.00106
3700.45833	1.59646	0.00105
3711.00095	1.59656	0.00104
3721.54357	1.59667	0.00103
3732.08618	1.59677	0.00102
3742.6288	1.59688	0.00101
3753.17142	1.59698	1E-3
3763.71403	1.59708	9.94199E-4
3774.25665	1.59718	9.85415E-4
3784.79926	1.59728	9.76631E-4
3795.34188	1.59738	9.67848E-4
3805.8845	1.59748	9.59064E-4
3816.42711	1.59758	9.5028E-4
3826.96973	1.59767	9.41496E-4
3837.51235	1.59777	9.32713E-4
3848.05496	1.59787	9.23929E-4
3858.59758	1.59796	9.15145E-4
3869.1402	1.59805	9.1E-4
3879.68281	1.59814	9.07578E-4
3890.22543	1.59823	8.98794E-4
3900.76804	1.59833	8.9001E-4
3911.31066	1.59842	8.81226E-4
3921.85328	1.59851	8.72443E-4
3932.39589	1.59859	8.63659E-4
3942.93851	1.59868	8.6E-4
3953.48113	1.59877	8.56091E-4
3964.02374	1.59886	8.47308E-4
3974.56636	1.59894	8.38524E-4
3985.10897	1.59903	8.3E-4
3995.65159	1.59911	8.3E-4
4006.19421	1.5992	8.22173E-4
4016.73682	1.59929	8.13389E-4
4027.27944	1.59937	8.04605E-4
4037.82206	1.59945	8E-4
4048.36467	1.59953	7.97038E-4
4058.90729	1.59961	7.88254E-4
4069.44991	1.59968	7.8E-4
4079.99252	1.59976	7.8E-4
4090.53514	1.59984	7.71902E-4
4101.07775	1.59992	7.63119E-4
4111.62037	1.6	7.6E-4
4122.16299	1.60008	7.55551E-4
4132.7056	1.60016	7.46767E-4
4143.24822	1.60023	7.4E-4
4153.79084	1.60031	7.392E-4
4164.33345	1.60038	7.30416E-4
4174.87607	1.60046	7.21632E-4
4185.41869	1.60053	7.2E-4
4195.9613	1.6006	7.14065E-4
4206.50392	1.60067	7.1E-4
4217.04653	1.60074	7.06497E-4
4227.58915	1.60081	6.97713E-4
4238.13177	1.60088	6.9E-4
4248.67438	1.60095	6.9E-4
4259.217	1.60102	6.81362E-4
4269.75962	1.60109	6.72579E-4
4280.30223	1.60116	6.7E-4
4290.84485	1.60123	6.7E-4
4301.38746	1.6013	6.66227E-4
4311.93008	1.60136	6.57444E-4
4322.4727	1.60143	6.5E-4
4333.01531	1.60149	6.49876E-4
4343.55793	1.60156	6.41092E-4
4354.10055	1.60162	6.4E-4
4364.64316	1.60169	6.33525E-4
4375.18578	1.60175	6.3E-4
4385.7284	1.60182	6.25957E-4
4396.27101	1.60188	6.2E-4
4406.81363	1.60194	6.1839E-4
4417.35624	1.602	6.1E-4
4427.89886	1.60206	6.1E-4
4438.44148	1.60213	6.02039E-4
4448.98409	1.60219	6E-4
4459.52671	1.60225	5.94471E-4
4470.06933	1.60231	5.9E-4
4480.61194	1.60237	5.86904E-4
4491.15456	1.60242	5.8E-4
4501.69718	1.60248	5.8E-4
4512.23979	1.60255	5.8E-4
4522.78241	1.6026	5.71768E-4
4533.32502	1.60266	5.7E-4
4543.86764	1.60271	5.64201E-4
4554.41026	1.60277	5.6E-4
4564.95287	1.60282	5.6E-4
4575.49549	1.60288	5.5785E-4
4586.03811	1.60294	5.5E-4
4596.58072	1.60299	5.5E-4
4607.12334	1.60304	5.41498E-4
4617.66595	1.6031	5.4E-4
4628.20857	1.60316	5.33931E-4
4638.75119	1.60321	5.3E-4
4649.2938	1.60326	5.3E-4
4659.83642	1.60331	5.27579E-4
4670.37904	1.60337	5.2E-4
4680.92165	1.60342	5.2E-4
4691.46427	1.60346	5.11228E-4
4702.00689	1.60352	5.1E-4
4712.5495	1.60357	5.1E-4
4723.09212	1.60362	5.04877E-4
4733.63473	1.60367	5E-4
4744.17735	1.60372	5E-4
4754.71997	1.60377	4.98526E-4
4765.26258	1.60382	4.9E-4
4775.8052	1.60387	4.9E-4
4786.34782	1.60392	4.9E-4
4796.89043	1.60396	4.83391E-4
4807.43305	1.60401	4.8E-4
4817.97567	1.60406	4.75823E-4
4828.51828	1.6041	4.7E-4
4839.0609	1.60415	4.7E-4
4849.60351	1.6042	4.69472E-4
4860.14613	1.60425	4.60688E-4
4870.68875	1.60429	4.6E-4
4881.23136	1.60434	4.6E-4
4891.77398	1.60439	4.54337E-4
4902.3166	1.60443	4.5E-4
4912.85921	1.60448	4.5E-4
4923.40183	1.60452	4.5E-4
4933.94444	1.60456	4.49202E-4
4944.48706	1.60461	4.40418E-4
4955.02968	1.60465	4.4E-4
4965.57229	1.6047	4.4E-4
4976.11491	1.60474	4.34067E-4
4986.65753	1.60478	4.3E-4
4997.20014	1.60483	4.3E-4
5007.74276	1.60487	4.3E-4
5018.28538	1.60491	4.28932E-4
5028.82799	1.60495	4.20148E-4
5039.37061	1.60499	4.2E-4
5049.91322	1.60504	4.2E-4
5060.45584	1.60507	4.13797E-4
5070.99846	1.60511	4.1E-4
5081.54107	1.60516	4.1E-4
5092.08369	1.6052	4.1E-4
5102.62631	1.60524	4.08662E-4
5113.16892	1.60528	4E-4
5123.71154	1.60532	4E-4
5134.25416	1.60536	4E-4
5144.79677	1.6054	4E-4
5155.33939	1.60543	4E-4
5165.882	1.60547	3.95959E-4
5176.42462	1.60551	3.9E-4
