# Wavelength [micron] - Opacity [cm2/molecule]

8.333263889470000629e-01 2.360792219999999853e-31
8.333333333330000814e-01 4.033848949999999655e-27
8.333402778360000651e-01 7.303888119999999470e-27
8.333472224539999473e-01 1.186310760000000071e-26
8.333541671880000390e-01 4.235774590000000267e-26
8.333611120370000291e-01 1.415619810000000134e-26
8.333680570020000067e-01 2.406574339999999993e-26
8.333750020829999716e-01 1.248366269999999987e-26
8.333819472799999239e-01 9.113078610000000306e-27
8.333888925930000857e-01 1.546895259999999897e-26
8.333958380210000350e-01 1.420170429999999998e-26
8.334027835650000826e-01 2.246526530000000130e-26
8.334097292250000066e-01 3.336427989999999806e-26
8.334166750010000291e-01 3.949688830000000133e-26
8.334236208920000610e-01 1.564797330000000044e-26
8.334305668990000804e-01 1.237757530000000012e-26
8.334375130219999761e-01 1.099805539999999929e-26
8.334444592609999702e-01 1.629774439999999894e-26
8.334514056159999518e-01 2.519248659999999968e-26
8.334583520859999428e-01 1.441222069999999926e-26
8.334652986720000323e-01 2.562777829999999966e-26
8.334722453739999981e-01 2.593287010000000068e-26
8.334791921920000624e-01 1.599732989999999939e-26
8.334861391260000030e-01 2.017578759999999908e-26
8.334930861750000641e-01 8.702371430000000000e-26
8.335000333400000017e-01 1.014130909999999950e-26
8.335069806210000376e-01 1.077268550000000030e-26
8.335139280179999499e-01 2.688811449999999772e-26
8.335208755299999828e-01 1.173820379999999951e-26
8.335278231589999809e-01 1.032991839999999981e-25
8.335347709029999885e-01 6.315569630000000388e-26
8.335417187629999836e-01 2.025658629999999889e-26
8.335486667390000770e-01 1.363757179999999984e-26
8.335556148309999358e-01 1.227519780000000052e-26
8.335625630380000262e-01 1.529610209999999867e-26
8.335695113619999708e-01 1.684672439999999906e-26
8.335764598010000359e-01 8.076092150000000418e-26
8.335834083559999774e-01 2.750163799999999993e-26
8.335903570270000174e-01 2.356442230000000075e-26
8.335973058140000447e-01 2.193330999999999902e-26
8.336042547159999705e-01 1.053292230000000023e-25
8.336112037349999726e-01 7.969550000000000015e-27
8.336181528689999842e-01 1.683386450000000013e-26
8.336251021189999832e-01 1.688352960000000052e-26
8.336320514850000807e-01 2.739338289999999762e-26
8.336390009670000545e-01 8.314945710000000395e-27
8.336459505650000157e-01 2.141227320000000048e-26
8.336529002779999864e-01 1.631713440000000088e-26
8.336598501080000334e-01 5.799610149999999612e-26
8.336668000529999789e-01 1.224590429999999930e-26
8.336737501150000007e-01 7.001830909999999476e-27
8.336807002920000320e-01 1.500135619999999882e-26
8.336876505850000507e-01 1.180446780000000053e-26
8.336946009939999458e-01 6.867038319999999784e-27
8.337015515189999393e-01 1.381155640000000060e-26
8.337085021589999423e-01 7.563448139999999949e-26
8.337154529160000216e-01 4.129001299999999774e-26
8.337224037879999994e-01 2.835716839999999744e-26
8.337293547770000535e-01 1.463126810000000030e-26
8.337363058810000060e-01 1.794317500000000099e-26
8.337432571010000570e-01 9.238308319999999554e-26
8.337502084379999623e-01 5.929438300000000082e-26
8.337571598899999881e-01 2.005388949999999969e-26
8.337641114580000012e-01 1.096382459999999956e-26
8.337710631410000239e-01 2.771068090000000149e-26
8.337780149410000119e-01 1.917814350000000037e-26
8.337849668569999873e-01 1.654855050000000005e-26
8.337919188890000610e-01 4.101843399999999792e-26
8.337988710360000333e-01 1.834834639999999980e-26
8.338058233000000818e-01 2.131338700000000025e-26
8.338127756789999179e-01 8.027694680000000574e-27
8.338197281750000522e-01 3.111840530000000003e-26
8.338266807859999741e-01 3.573463190000000077e-26
8.338336335129999943e-01 5.177857609999999612e-26
8.338405863569999799e-01 1.886047490000000006e-26
8.338475393160000859e-01 7.297928599999999973e-27
8.338544923909999573e-01 1.571445189999999910e-26
8.338614455820000382e-01 1.782429570000000106e-26
8.338683988889999954e-01 1.818096999999999895e-26
8.338753523120000510e-01 2.221747060000000131e-26
8.338823058509999830e-01 2.085477110000000099e-26
8.338892595060000135e-01 2.232289249999999918e-26
8.338962132770000313e-01 7.287139989999999949e-27
8.339031671640000365e-01 9.657077259999999545e-27
8.339101211670000291e-01 1.541539070000000011e-26
8.339170752860000091e-01 2.008303779999999995e-26
8.339240295209999765e-01 3.370058400000000046e-26
8.339309838719999313e-01 2.722613009999999774e-26
8.339379383389999845e-01 4.425942290000000232e-26
8.339448929210000472e-01 1.062662780000000040e-26
8.339518476199999641e-01 2.243528370000000030e-26
8.339588024350000905e-01 1.788918219999999921e-26
8.339657573660000933e-01 2.311981389999999998e-26
8.339727124129999725e-01 1.565497000000000048e-26
8.339796675759999500e-01 5.621313219999999801e-27
8.339866228549999150e-01 1.637959889999999873e-26
8.339935782490000005e-01 1.444512619999999884e-26
8.340005337600000512e-01 6.377187989999999662e-27
8.340074893869999784e-01 3.592670609999999958e-26
8.340144451300000039e-01 6.732841370000000166e-26
8.340214009890000169e-01 2.922047959999999909e-25
8.340283569639999062e-01 1.249426399999999993e-26
8.340353130550000049e-01 1.689356080000000140e-26
8.340422692619999800e-01 1.391931119999999900e-26
8.340492255850000536e-01 3.244948190000000277e-26
8.340561820240000035e-01 3.012035330000000207e-26
8.340631385800000297e-01 1.966535609999999942e-26
8.340700952509999544e-01 1.066225270000000051e-26
8.340770520380000885e-01 9.369291879999999851e-27
8.340840089409999880e-01 1.905189089999999926e-26
8.340909659610000748e-01 2.225154400000000143e-26
8.340979230960000601e-01 8.673025940000000126e-26
8.341048803480000107e-01 4.547139119999999794e-26
8.341118377149999707e-01 2.892543020000000026e-26
8.341187951990000071e-01 2.419909509999999921e-26
8.341257527980000530e-01 1.619963390000000140e-26
8.341327105139999532e-01 5.517188210000000030e-26
8.341396683460000627e-01 8.110077630000000197e-27
8.341466262940000487e-01 4.054942510000000192e-26
8.341535843580000220e-01 1.898000150000000139e-26
8.341605425379999827e-01 9.001432990000000598e-27
8.341675008339999309e-01 2.317209029999999916e-26
8.341744592459999774e-01 5.451723390000000224e-26
8.341814177749999892e-01 7.076629930000000011e-26
8.341883764189998995e-01 4.752662419999999900e-26
8.341953351799999972e-01 8.998226769999999488e-26
8.342022940559999933e-01 6.545884150000000228e-26
8.342092530490000657e-01 7.844803030000000504e-26
8.342162121580000145e-01 1.277262900000000060e-26
8.342231713830000617e-01 1.439971859999999880e-26
8.342301307239999852e-01 6.219132070000000213e-26
8.342370901810000072e-01 9.590142399999999449e-26
8.342440497540000166e-01 2.846398520000000149e-26
8.342510094439999913e-01 3.042432129999999979e-25
8.342579692489999754e-01 4.640542200000000059e-26
8.342649291709999249e-01 6.834798060000000274e-27
8.342718892090000837e-01 1.547489459999999874e-26
8.342788493629998969e-01 1.957564229999999945e-26
8.342858096330000306e-01 3.237994490000000061e-26
8.342927700190000406e-01 3.727363770000000164e-26
8.342997305210000381e-01 2.681554739999999932e-26
8.343066911400000008e-01 8.274037810000000165e-27
8.343136518739999730e-01 2.304202469999999865e-26
8.343206127250000215e-01 3.216984599999999835e-26
8.343275736919999463e-01 1.090369570000000063e-26
8.343345347749999696e-01 1.786522150000000067e-26
8.343414959740000914e-01 1.592853710000000107e-26
8.343484572900000673e-01 7.708004129999999950e-27
8.343554187209999418e-01 3.572568330000000019e-26
8.343623802690000035e-01 6.855401650000000204e-26
8.343693419329999417e-01 1.312262389999999964e-26
8.343763037129999782e-01 1.404649130000000059e-26
8.343832656090000022e-01 3.794278790000000101e-26
8.343902276219999914e-01 7.301450490000000466e-27
8.343971897500001011e-01 1.069497410000000051e-26
8.344041519949999541e-01 2.094852799999999867e-26
8.344111143560000166e-01 1.110434620000000024e-26
8.344180768329999554e-01 1.786125700000000026e-26
8.344250394269999704e-01 3.548738750000000081e-26
8.344320021360001061e-01 3.237130379999999985e-26
8.344389649619999849e-01 2.635506799999999816e-26
8.344459279039999622e-01 8.320249100000000533e-26
8.344528909619999268e-01 9.370336310000000329e-27
8.344598541359999899e-01 2.421688849999999998e-26
8.344668174270000183e-01 2.424785849999999866e-26
8.344737808339999230e-01 3.306250990000000139e-26
8.344807443570000371e-01 1.164352380000000020e-26
8.344877079960000277e-01 1.248790690000000042e-26
8.344946717520000945e-01 9.681995019999999795e-27
8.345016356229999488e-01 2.565487789999999874e-26
8.345085996109999904e-01 4.200665630000000075e-26
8.345155637150000194e-01 1.018283209999999972e-26
8.345225279360000137e-01 1.672120259999999875e-26
8.345294922720000175e-01 7.198302469999999600e-27
8.345364567249999865e-01 3.724110240000000278e-26
8.345434212940000540e-01 2.724285670000000140e-26
8.345503859799999757e-01 1.247379039999999977e-25
8.345573507810000180e-01 1.301924679999999874e-26
8.345643156989999145e-01 1.909134469999999947e-26
8.345712807330000205e-01 2.600948910000000024e-26
8.345782458830000028e-01 1.685815390000000131e-26
8.345852111499999504e-01 5.838226759999999933e-26
8.345921765329999964e-01 1.781694629999999967e-26
8.345991420320000298e-01 1.263403079999999966e-26
8.346061076470000506e-01 1.670937439999999929e-26
8.346130733789999256e-01 2.400840309999999892e-26
8.346200392270000101e-01 1.164651020000000038e-26
8.346270051909999710e-01 3.720299230000000251e-26
8.346339712720000081e-01 2.013327570000000078e-26
8.346409374690000327e-01 6.535110150000000342e-27
8.346479037819999336e-01 9.164108530000000583e-27
8.346548702110000439e-01 8.340489620000000396e-26
8.346618367569998975e-01 5.757946379999999550e-26
8.346688034190000716e-01 1.911886780000000026e-25
8.346757701970000110e-01 2.898084599999999751e-26
8.346827370920000266e-01 7.446750379999999761e-27
8.346897041019999408e-01 1.814451309999999998e-26
8.346966712300000202e-01 7.747949279999999344e-27
8.347036384729999980e-01 1.193396459999999944e-26
8.347106058330000522e-01 8.299592970000000083e-27
8.347175733090000938e-01 3.641432820000000086e-26
8.347245409019999896e-01 6.656128039999999951e-26
8.347315086100000059e-01 9.960342489999999711e-26
8.347384764350000985e-01 3.998302499999999729e-26
8.347454443770000454e-01 2.071652269999999942e-26
8.347524124340000018e-01 1.257098420000000042e-26
8.347593806090000124e-01 2.017935680000000035e-26
8.347663488990000324e-01 5.233105359999999530e-26
8.347733173060000178e-01 3.397962720000000206e-26
8.347802858289999905e-01 1.501540569999999864e-26
8.347872544680000617e-01 1.399611049999999860e-26
8.347942232239999871e-01 2.655956429999999790e-26
8.348011920960000110e-01 1.915655269999999979e-26
8.348081610850000001e-01 1.230565000000000024e-26
8.348151301889999987e-01 1.684389840000000083e-26
8.348220994109999404e-01 1.437865759999999941e-26
8.348290687480000027e-01 5.442677220000000357e-26
8.348360382020000303e-01 6.326990209999999901e-26
8.348430077719999343e-01 1.216046390000000037e-26
8.348499774590000255e-01 2.867280729999999998e-26
8.348569472619999932e-01 1.431911940000000030e-26
8.348639171810000592e-01 1.644884160000000050e-26
8.348708872169999795e-01 3.542944749999999723e-26
8.348778573689999982e-01 6.887937390000000099e-26
8.348848276380000932e-01 7.429665109999999479e-26
8.348917980229999536e-01 1.829564269999999937e-26
8.348987685240000234e-01 1.064939029999999963e-26
8.349057391420000585e-01 1.075452980000000070e-25
8.349127098759999699e-01 2.513651160000000002e-26
8.349196807270000686e-01 5.788367719999999891e-27
8.349266516940000438e-01 1.320339110000000060e-26
8.349336227770000063e-01 1.699096870000000073e-26
8.349405939770000451e-01 3.557478340000000051e-26
8.349475652930000713e-01 2.658199580000000043e-26
8.349545367249999739e-01 1.026907420000000018e-26
8.349615082740000638e-01 1.055579790000000023e-26
8.349684799399998969e-01 1.534440890000000033e-26
8.349754517220000505e-01 4.272779300000000064e-26
8.349824236199999694e-01 1.626770469999999950e-26
8.349893956350000757e-01 6.693275019999999615e-27
8.349963677660000583e-01 1.416164899999999925e-26
8.350033400129999173e-01 1.086500489999999977e-26
8.350103123769999636e-01 2.707351359999999759e-26
8.350172848580000862e-01 5.716819080000000505e-26
8.350242574549999741e-01 9.933105480000000149e-27
8.350312301679999605e-01 5.422249470000000533e-26
8.350382029980000231e-01 2.330501470000000006e-26
8.350451759439999622e-01 1.540970209999999909e-26
8.350521490069999775e-01 2.427214529999999895e-26
8.350591221859999802e-01 6.448329219999999719e-27
8.350660954810000813e-01 1.447444580000000070e-26
8.350730688940000146e-01 1.731981199999999941e-26
8.350800424220000684e-01 9.416065430000000029e-27
8.350870160670000875e-01 1.433999399999999889e-26
8.350939898289999608e-01 1.250842520000000029e-26
8.351009637070000435e-01 1.952977870000000094e-26
8.351079377010000027e-01 3.321506219999999945e-26
8.351149118119999271e-01 3.584257889999999821e-26
8.351218860389999499e-01 2.249569369999999873e-26
8.351288603829999380e-01 9.624315139999999728e-27
8.351358348440000023e-01 7.260772060000000396e-26
8.351428094200000762e-01 7.482791050000000180e-26
8.351497841139999823e-01 4.674068969999999927e-26
8.351567589239999867e-01 3.626387829999999783e-26
8.351637338499999785e-01 8.768801109999999885e-27
8.351707088929999356e-01 4.963647069999999647e-27
8.351776840519999912e-01 1.146469349999999979e-26
8.351846593279999009e-01 1.802957470000000035e-26
8.351916347209999980e-01 8.539807719999999455e-27
8.351986102299999715e-01 2.345536870000000143e-26
8.352055858549999323e-01 1.126626690000000085e-25
8.352125615969999695e-01 1.157908900000000060e-26
